fighter,year,weight_class,cumulative_fights,head_tar_pct,body_tar_pct,leg_tar_pct,dist_pos_pct,clinch_pos_pct,ground_pos_pct,ctrl_pct,kd_avg,sub_att_avg,td_pct,sig_str_pct,win_rate,archetype,pca_x,pca_y,height,reach,stance
GUY MEZGER,1997,Lightweight,4,66.25,16.0,17.0,22.25,27.0,49.75,0.0,0.25,0.25,25.0,49.25,1.0,Ground & Pound Grappler,1.1762528924730622,0.7760220080746005,185.42,190.5,Orthodox
GUY MEZGER,1999,Middleweight,5,63.0,12.8,23.6,27.8,31.6,39.8,0.0,0.2,0.8,20.0,49.4,0.8,Ground & Pound Grappler,1.1762528924730622,0.7760220080746005,185.42,190.5,Orthodox
HACRAN DIAS,2012,Featherweight,1,42.0,10.0,47.0,42.0,0.0,57.0,0.5977777777777777,0.0,0.0,50.0,43.0,1.0,Wrestling Controller,0.3092004587623122,-0.5491085224221083,172.72,175.26,Orthodox
HACRAN DIAS,2013,Featherweight,2,66.0,6.0,27.0,52.0,13.5,33.5,0.4211111111111111,0.0,0.5,41.5,44.5,0.5,Wrestling Controller,0.3092004587623122,-0.5491085224221083,172.72,175.26,Orthodox
HACRAN DIAS,2014,Featherweight,4,64.0,11.75,23.25,62.5,13.25,23.25,0.4008333333333333,0.0,0.25,51.5,46.75,0.5,Wrestling Controller,0.3092004587623122,-0.5491085224221083,172.72,175.26,Orthodox
HACRAN DIAS,2015,Featherweight,5,55.8,17.6,25.6,70.0,10.6,18.6,0.36533333333333334,0.0,0.4,47.2,47.6,0.6,Wrestling Controller,0.3092004587623122,-0.5491085224221083,172.72,175.26,Orthodox
HACRAN DIAS,2016,Featherweight,7,60.857142857142854,15.0,23.285714285714285,75.42857142857143,8.285714285714286,15.571428571428571,0.3138095238095238,0.0,0.42857142857142855,38.0,45.0,0.42857142857142855,Wrestling Controller,0.3092004587623122,-0.5491085224221083,172.72,175.26,Orthodox
HACRAN DIAS,2017,Lightweight,8,64.125,13.875,21.125,78.0,7.625,13.625,0.27972222222222226,0.0,0.5,33.25,43.125,0.375,Wrestling Controller,0.3092004587623122,-0.5491085224221083,172.72,175.26,Orthodox
HAILEY COWAN,2023,Women's Bantamweight,1,60.0,33.0,6.0,68.0,25.0,6.0,0.32222222222222224,0.0,0.0,25.0,42.0,0.0,Wrestling Controller,1.3087906623127314,0.22561651456009388,170.18,170.18,Orthodox
HAILEY COWAN,2025,Women's Bantamweight,2,63.0,33.0,3.0,67.0,12.5,19.5,0.4814994606256743,0.0,0.0,37.5,42.0,0.0,Wrestling Controller,1.3087906623127314,0.22561651456009388,170.18,170.18,Orthodox
HAKEEM DAWODU,2018,Featherweight,3,39.666666666666664,14.333333333333334,44.666666666666664,96.33333333333333,3.0,0.0,0.017777777777777778,0.0,0.0,0.0,64.0,0.6666666666666666,Leg Kick Specialist,-2.083397317197407,0.19786071194674945,172.72,185.42,Orthodox
HAKEEM DAWODU,2019,Featherweight,5,39.6,24.2,34.8,81.6,16.2,1.4,0.07817903415783276,0.2,0.0,0.0,56.4,0.8,Leg Kick Specialist,-2.083397317197407,0.19786071194674945,172.72,185.42,Orthodox
HAKEEM DAWODU,2020,Featherweight,6,40.333333333333336,23.5,34.666666666666664,84.66666666666667,13.5,1.1666666666666667,0.0651491951315273,0.16666666666666666,0.0,0.0,55.333333333333336,0.8333333333333334,Leg Kick Specialist,-2.083397317197407,0.19786071194674945,172.72,185.42,Orthodox
HAKEEM DAWODU,2021,Featherweight,7,44.0,22.571428571428573,31.857142857142858,86.0,12.285714285714286,1.0,0.058381849795277364,0.14285714285714285,0.0,0.0,53.42857142857143,0.7142857142857143,Leg Kick Specialist,-2.083397317197407,0.19786071194674945,172.72,185.42,Orthodox
HAKEEM DAWODU,2022,Featherweight,9,45.333333333333336,24.22222222222222,28.88888888888889,85.11111111111111,13.222222222222221,0.8888888888888888,0.07479082144570955,0.1111111111111111,0.0,0.0,54.333333333333336,0.6666666666666666,Leg Kick Specialist,-2.083397317197407,0.19786071194674945,172.72,185.42,Orthodox
HAKEEM DAWODU,2023,Featherweight,10,45.1,24.8,28.6,84.9,13.5,0.8,0.0884228504122497,0.1,0.0,0.0,54.2,0.6,Leg Kick Specialist,-2.083397317197407,0.19786071194674945,172.72,185.42,Orthodox
HAMDY ABDELWAHAB,2022,Heavyweight,1,87.0,8.0,3.0,51.0,3.0,44.0,0.44,1.0,0.0,75.0,52.0,0.5,Wrestling Controller,1.6075077480410354,-1.408349433504023,190.5,195.58,Orthodox
HAMDY ABDELWAHAB,2025,Heavyweight,4,73.0,10.0,15.5,64.25,4.0,30.75,0.3063888888888889,0.25,0.0,59.75,54.25,0.625,Wrestling Controller,1.6075077480410354,-1.408349433504023,190.5,195.58,Orthodox
HANNAH CIFERS,2018,Women's Strawweight,1,24.0,46.0,29.0,41.0,58.0,0.0,0.0665083135391924,0.0,0.0,0.0,59.0,0.0,Clinch Boxer,-1.1840483722536994,1.1801681698114455,154.94,157.48,Orthodox
HANNAH CIFERS,2019,Women's Strawweight,3,36.666666666666664,36.333333333333336,26.0,69.33333333333333,26.333333333333332,3.0,0.1292064748834345,0.3333333333333333,0.3333333333333333,33.333333333333336,48.0,0.6666666666666666,Clinch Boxer,-1.1840483722536994,1.1801681698114455,154.94,157.48,Orthodox
HANNAH CIFERS,2020,Women's Strawweight,7,41.857142857142854,32.0,25.0,66.71428571428571,29.714285714285715,2.4285714285714284,0.1350686114601547,0.2857142857142857,0.14285714285714285,14.285714285714286,42.142857142857146,0.2857142857142857,Clinch Boxer,-1.1840483722536994,1.1801681698114455,154.94,157.48,Orthodox
HANNAH GOLDY,2019,Women's Flyweight,1,36.0,36.0,27.0,78.0,21.0,0.0,0.10111111111111111,0.0,0.0,0.0,33.0,0.0,Clinch Boxer,-1.2245151195563606,1.7566266815209657,162.56,154.94,Orthodox
HANNAH GOLDY,2021,Women's Flyweight,3,35.333333333333336,27.666666666666668,36.0,77.0,16.666666666666668,5.666666666666667,0.18298025652111258,0.0,0.3333333333333333,11.0,42.666666666666664,0.3333333333333333,Clinch Boxer,-1.2245151195563606,1.7566266815209657,162.56,154.94,Orthodox
HANNAH GOLDY,2022,Women's Flyweight,4,40.25,29.0,29.75,74.25,20.75,4.25,0.21266622687359304,0.0,0.25,8.25,38.75,0.25,Clinch Boxer,-1.2245151195563606,1.7566266815209657,162.56,154.94,Orthodox
HANNAH GOLDY,2023,Women's Strawweight,5,36.4,34.2,28.4,67.8,28.0,3.4,0.20813298149887444,0.0,0.2,8.0,40.8,0.2,Clinch Boxer,-1.2245151195563606,1.7566266815209657,162.56,154.94,Orthodox
HANS STRINGER,2014,Light Heavyweight,2,50.5,16.0,32.0,40.5,22.5,36.0,0.5237545787545788,0.0,0.0,56.0,64.0,0.5,Wrestling Controller,0.45294273172553706,0.21861131066126369,190.5,193.04,Orthodox
HANS STRINGER,2015,Light Heavyweight,3,50.333333333333336,10.666666666666666,38.0,60.333333333333336,15.0,24.0,0.3491697191697192,0.0,0.0,37.333333333333336,56.0,0.3333333333333333,Wrestling Controller,0.45294273172553706,0.21861131066126369,190.5,193.04,Orthodox
HAROLD HOWARD,1994,Other,2,100.0,0.0,0.0,30.5,47.0,22.0,0.0,0.5,0.5,0.0,54.0,0.5,Clinch Boxer,0.6564636543547685,0.9035711350178188,187.96,182.88,Orthodox
HAROLD HOWARD,1995,Open Weight,3,75.0,25.0,0.0,37.0,48.0,14.666666666666666,0.0,0.3333333333333333,0.3333333333333333,16.666666666666668,62.666666666666664,0.3333333333333333,Clinch Boxer,0.6564636543547685,0.9035711350178188,187.96,182.88,Orthodox
HARRY HARDWICK,2025,Lightweight,1,75.0,0.0,25.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,Distance Sniper,-2.03400900514131,-1.6108389568431989,175.26,180.34,Orthodox
HARRY HARDWICK,2026,Featherweight,2,67.5,8.0,24.0,100.0,0.0,0.0,0.03666666666666667,0.0,0.0,0.0,38.5,0.0,Distance Sniper,-2.03400900514131,-1.6108389568431989,175.26,180.34,Orthodox
HARRY HUNSUCKER,2021,Heavyweight,2,45.0,10.0,45.0,100.0,0.0,0.0,0.0,0.0,0.5,0.0,44.0,0.0,Leg Kick Specialist,-3.3449614612422627,-0.2570648651107859,187.96,190.5,Orthodox
HARRY HUNSUCKER,2022,Light Heavyweight,3,30.0,6.666666666666667,63.333333333333336,100.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,46.0,0.0,Leg Kick Specialist,-3.3449614612422627,-0.2570648651107859,187.96,190.5,Orthodox
HARRY MOSKOWITZ,1997,Heavyweight,1,16.0,83.0,0.0,0.0,100.0,0.0,0.0,0.0,4.0,100.0,54.0,0.0,Clinch Boxer,3.2688619964450565,8.477276073475148,195.58,195.58,Orthodox
HATSU HIOKI,2011,Featherweight,1,54.0,25.0,20.0,45.0,25.0,29.0,0.4588888888888889,0.0,0.0,28.0,48.0,1.0,Wrestling Controller,1.200658845015861,0.570897312848358,180.34,185.42,Orthodox
HATSU HIOKI,2012,Featherweight,3,53.333333333333336,35.0,10.0,53.666666666666664,14.666666666666666,30.0,0.5018518518518519,0.0,0.6666666666666666,49.333333333333336,48.333333333333336,0.6666666666666666,Wrestling Controller,1.200658845015861,0.570897312848358,180.34,185.42,Orthodox
HATSU HIOKI,2013,Featherweight,5,55.0,35.4,8.0,67.0,10.8,20.6,0.32333333333333336,0.0,0.6,49.6,46.0,0.4,Wrestling Controller,1.200658845015861,0.570897312848358,180.34,185.42,Orthodox
HATSU HIOKI,2014,Featherweight,7,54.142857142857146,37.285714285714285,7.142857142857143,66.85714285714286,12.714285714285714,19.0,0.3738550338550338,0.0,0.7142857142857143,55.57142857142857,43.285714285714285,0.42857142857142855,Wrestling Controller,1.200658845015861,0.570897312848358,180.34,185.42,Orthodox
HATSU HIOKI,2015,Featherweight,8,56.25,35.75,6.625,71.0,11.125,16.625,0.3542479285833716,0.0,0.625,53.625,42.125,0.375,Wrestling Controller,1.200658845015861,0.570897312848358,180.34,185.42,Orthodox
HAYATO SAKURAI,2002,Welterweight,1,80.0,0.0,20.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,41.0,0.0,Distance Sniper,-1.844790007783623,-3.5519528533957003,170.18,187.96,Orthodox
HAYDER HASSAN,2015,Welterweight,2,80.0,13.0,6.5,66.5,33.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,Distance Sniper,-0.8185460826906923,-0.20741791288614844,177.8,187.96,Orthodox
HEATH HERRING,2007,Heavyweight,3,74.66666666666667,12.333333333333334,11.666666666666666,47.666666666666664,7.666666666666667,43.333333333333336,0.2574074074074074,1.3333333333333333,0.3333333333333333,66.66666666666667,31.333333333333332,0.3333333333333333,Ground & Pound Grappler,2.2408944542707023,0.0009224588561355033,193.04,198.12,Orthodox
HEATH HERRING,2008,Heavyweight,5,54.4,34.4,9.8,31.8,20.6,46.4,0.2577777777777778,1.0,0.2,55.0,41.4,0.4,Ground & Pound Grappler,2.2408944542707023,0.0009224588561355033,193.04,198.12,Orthodox
HEATHER CLARK,2014,Women's Strawweight,1,58.0,26.0,14.0,51.0,37.0,10.0,0.5255555555555556,0.0,1.0,20.0,56.0,1.0,Clinch Boxer,-0.19612159523907244,1.0862031414285447,167.64,162.56,Orthodox
HEATHER CLARK,2016,Women's Strawweight,3,55.0,30.0,13.666666666666666,67.66666666666667,28.0,3.3333333333333335,0.33777777777777773,0.0,0.3333333333333333,6.666666666666667,49.0,0.3333333333333333,Clinch Boxer,-0.19612159523907244,1.0862031414285447,167.64,162.56,Orthodox
HECHER SOSA,2026,Bantamweight,1,64.0,24.0,11.0,84.0,15.0,0.0,0.03777777777777778,0.0,0.0,0.0,47.0,1.0,Distance Sniper,-1.5596166474446818,-0.28558858109954616,170.18,175.26,Orthodox
HECTOR ALDANA,2018,Welterweight,2,54.0,12.5,32.5,94.0,4.0,1.0,0.03329059829059829,0.0,0.0,50.0,41.5,0.0,Leg Kick Specialist,-2.168522719596172,-0.6577158764071032,180.34,182.88,Orthodox
HECTOR ALDANA,2019,Welterweight,3,44.333333333333336,8.333333333333334,46.666666666666664,96.0,2.6666666666666665,0.6666666666666666,0.028093437208481457,0.0,0.0,33.333333333333336,34.0,0.0,Leg Kick Specialist,-2.168522719596172,-0.6577158764071032,180.34,182.88,Orthodox
HECTOR LOMBARD,2012,Middleweight,2,82.0,13.5,3.5,73.0,7.5,18.0,0.1837665647298675,1.0,0.0,25.0,42.5,0.5,Distance Sniper,0.37993235862780894,-1.3166054931977935,175.26,180.34,Southpaw
HECTOR LOMBARD,2013,Welterweight,4,82.5,13.25,3.25,71.0,10.75,17.0,0.1627166156982671,0.75,0.0,12.5,45.0,0.5,Distance Sniper,0.37993235862780894,-1.3166054931977935,175.26,180.34,Southpaw
HECTOR LOMBARD,2014,Welterweight,5,80.8,15.0,3.2,62.6,16.6,19.4,0.229506625891947,0.6,0.0,30.0,45.6,0.6,Distance Sniper,0.37993235862780894,-1.3166054931977935,175.26,180.34,Southpaw
HECTOR LOMBARD,2015,Welterweight,6,79.83333333333333,13.666666666666666,5.333333333333333,65.66666666666667,16.333333333333332,16.666666666666668,0.2114407067618077,0.5,0.0,36.0,44.833333333333336,0.5833333333333334,Distance Sniper,0.37993235862780894,-1.3166054931977935,175.26,180.34,Southpaw
HECTOR LOMBARD,2016,Middleweight,8,83.0,11.125,4.75,58.75,16.875,23.125,0.25539725553755205,0.75,0.25,43.625,50.0,0.4375,Distance Sniper,0.37993235862780894,-1.3166054931977935,175.26,180.34,Southpaw
HECTOR LOMBARD,2017,Middleweight,10,76.3,12.0,10.5,63.9,16.0,18.9,0.2306223639696609,0.6,0.2,42.1,48.3,0.35,Distance Sniper,0.37993235862780894,-1.3166054931977935,175.26,180.34,Southpaw
HECTOR LOMBARD,2018,Middleweight,12,69.91666666666667,11.333333333333334,17.5,68.66666666666667,14.416666666666666,15.75,0.2007038218265693,0.5833333333333334,0.16666666666666666,35.083333333333336,49.75,0.2916666666666667,Distance Sniper,0.37993235862780894,-1.3166054931977935,175.26,180.34,Southpaw
HECTOR RAMIREZ,2006,Light Heavyweight,1,72.0,15.0,12.0,45.0,30.0,24.0,0.48464912280701755,0.0,1.0,60.0,68.0,0.0,Wrestling Controller,1.778181334754012,-0.6792398917725374,182.88,193.04,Orthodox
HECTOR RAMIREZ,2007,Light Heavyweight,2,83.5,10.0,6.0,65.0,20.0,14.5,0.2623245614035088,0.0,0.5,63.0,47.5,0.0,Wrestling Controller,1.778181334754012,-0.6792398917725374,182.88,193.04,Orthodox
HECTOR SANDOVAL,2016,Flyweight,2,51.0,32.5,16.0,80.0,19.5,0.0,0.1204434250764526,0.0,1.0,8.0,43.5,0.5,Wrestling Controller,-0.2191052440334037,0.18692684555198538,157.48,162.56,Orthodox
HECTOR SANDOVAL,2017,Flyweight,4,67.5,20.75,11.0,68.75,23.0,7.75,0.11514595496246872,0.0,0.5,13.25,41.75,0.5,Wrestling Controller,-0.2191052440334037,0.18692684555198538,157.48,162.56,Orthodox
HECTOR URBINA,2014,Welterweight,1,25.0,25.0,50.0,75.0,0.0,25.0,0.3256880733944954,0.0,2.0,0.0,57.0,1.0,Wrestling Controller,0.34095174289155894,0.48763667762795254,180.34,185.42,Orthodox
HECTOR URBINA,2015,Welterweight,2,57.5,17.5,25.0,47.5,35.0,17.5,0.1728440366972477,0.0,2.5,0.0,48.5,0.5,Wrestling Controller,0.34095174289155894,0.48763667762795254,180.34,185.42,Orthodox
HECTOR URBINA,2016,Welterweight,3,65.0,11.666666666666666,23.333333333333332,65.0,23.333333333333332,11.666666666666666,0.20411824668705403,0.0,1.6666666666666667,0.0,42.0,0.3333333333333333,Wrestling Controller,0.34095174289155894,0.48763667762795254,180.34,185.42,Orthodox
HENRIQUE DA SILVA,2016,Light Heavyweight,3,49.333333333333336,40.0,9.0,41.0,42.666666666666664,14.666666666666666,0.3143172005343046,0.0,0.3333333333333333,11.0,60.666666666666664,0.6666666666666666,Clinch Boxer,-0.23798260867963714,0.964568014660299,190.5,193.04,Orthodox
HENRIQUE DA SILVA,2017,Light Heavyweight,6,61.333333333333336,29.333333333333332,8.166666666666666,60.0,31.0,8.0,0.17957575426325367,0.0,0.16666666666666666,5.5,54.5,0.3333333333333333,Clinch Boxer,-0.23798260867963714,0.964568014660299,190.5,193.04,Orthodox
HENRY BRIONES,2014,Bantamweight,1,59.0,34.0,6.0,43.0,31.0,25.0,0.08415841584158416,1.0,1.0,0.0,50.0,1.0,Distance Sniper,-1.1434348392659706,0.4683376039492658,172.72,175.26,Orthodox
HENRY BRIONES,2015,Bantamweight,2,60.5,32.5,5.5,68.5,18.0,12.5,0.04207920792079208,0.5,0.5,0.0,41.5,0.5,Distance Sniper,-1.1434348392659706,0.4683376039492658,172.72,175.26,Orthodox
HENRY BRIONES,2016,Bantamweight,3,56.666666666666664,37.0,5.0,77.0,13.666666666666666,8.333333333333334,0.02893815277942137,0.3333333333333333,0.3333333333333333,0.0,43.0,0.3333333333333333,Distance Sniper,-1.1434348392659706,0.4683376039492658,172.72,175.26,Orthodox
HENRY BRIONES,2017,Bantamweight,4,50.75,36.25,12.0,66.0,18.75,14.5,0.021703614584566027,0.25,0.25,0.0,32.25,0.25,Distance Sniper,-1.1434348392659706,0.4683376039492658,172.72,175.26,Orthodox
HENRY BRIONES,2018,Bantamweight,5,51.8,33.4,13.6,70.8,16.8,11.6,0.0191406694454306,0.2,0.4,0.0,34.2,0.2,Distance Sniper,-1.1434348392659706,0.4683376039492658,172.72,175.26,Orthodox
HENRY CEJUDO,2014,Bantamweight,1,59.0,33.0,6.0,69.0,26.0,4.0,0.022222222222222223,1.0,0.0,0.0,49.0,1.0,Wrestling Controller,0.09866951855895677,0.3706012829899538,162.56,162.56,Orthodox
HENRY CEJUDO,2015,Flyweight,4,50.5,44.25,3.75,53.5,35.25,10.5,0.27,0.25,0.25,39.25,46.0,1.0,Wrestling Controller,0.09866951855895677,0.3706012829899538,162.56,162.56,Orthodox
HENRY CEJUDO,2016,Flyweight,6,43.333333333333336,44.833333333333336,10.333333333333334,55.5,36.666666666666664,7.0,0.21495178610563226,0.3333333333333333,0.16666666666666666,45.166666666666664,42.166666666666664,0.6666666666666666,Wrestling Controller,0.09866951855895677,0.3706012829899538,162.56,162.56,Orthodox
HENRY CEJUDO,2017,Flyweight,8,47.5,39.5,11.5,55.875,29.125,14.0,0.2582437541091387,0.375,0.125,53.875,44.25,0.75,Wrestling Controller,0.09866951855895677,0.3706012829899538,162.56,162.56,Orthodox
HENRY CEJUDO,2018,Flyweight,9,48.44444444444444,39.0,11.0,56.333333333333336,29.555555555555557,13.0,0.25006852217108627,0.3333333333333333,0.1111111111111111,50.888888888888886,43.111111111111114,0.7777777777777778,Wrestling Controller,0.09866951855895677,0.3706012829899538,162.56,162.56,Orthodox
HENRY CEJUDO,2019,Bantamweight,11,55.54545454545455,33.63636363636363,9.363636363636363,52.09090909090909,26.09090909090909,20.727272727272727,0.22092638294969297,0.36363636363636365,0.18181818181818182,43.90909090909091,47.09090909090909,0.8181818181818182,Wrestling Controller,0.09866951855895677,0.3706012829899538,162.56,162.56,Orthodox
HENRY CEJUDO,2020,Bantamweight,12,54.666666666666664,31.75,12.166666666666666,54.666666666666664,23.916666666666668,20.333333333333332,0.2044667986403401,0.4166666666666667,0.16666666666666666,41.916666666666664,48.416666666666664,0.8333333333333334,Wrestling Controller,0.09866951855895677,0.3706012829899538,162.56,162.56,Orthodox
HENRY CEJUDO,2023,Bantamweight,13,53.15384615384615,31.615384615384617,13.846153846153847,56.76923076923077,23.307692307692307,18.846153846153847,0.20443089105262163,0.38461538461538464,0.15384615384615385,41.53846153846154,49.0,0.7692307692307693,Wrestling Controller,0.09866951855895677,0.3706012829899538,162.56,162.56,Orthodox
HENRY CEJUDO,2024,Bantamweight,14,52.5,30.571428571428573,15.5,58.57142857142857,22.857142857142858,17.5,0.19974931946949787,0.35714285714285715,0.14285714285714285,39.57142857142857,48.142857142857146,0.7142857142857143,Wrestling Controller,0.09866951855895677,0.3706012829899538,162.56,162.56,Orthodox
HENRY CEJUDO,2025,Bantamweight,16,53.0625,28.8125,16.6875,62.8125,20.6875,15.5,0.1858223212024773,0.3125,0.125,35.5,48.4375,0.625,Wrestling Controller,0.09866951855895677,0.3706012829899538,162.56,162.56,Orthodox
HENRY MARTINEZ,2012,Lightweight,3,74.0,4.333333333333333,20.333333333333332,93.33333333333333,6.333333333333333,0.0,0.09393431167016071,0.0,0.0,0.0,23.666666666666668,0.3333333333333333,Distance Sniper,-1.5124767279580233,-1.5877540796010168,170.18,175.26,Southpaw
HERBERT BURNS,2020,Featherweight,3,56.0,37.0,6.666666666666667,62.333333333333336,17.333333333333332,20.0,0.4424167915988842,0.3333333333333333,0.6666666666666666,91.66666666666667,45.333333333333336,0.6666666666666666,Wrestling Controller,1.3816571382928506,0.7528062452999662,175.26,185.42,Orthodox
HERBERT BURNS,2022,Featherweight,4,57.0,37.75,5.0,49.25,20.5,30.0,0.3513247888211144,0.25,1.0,81.25,54.75,0.5,Wrestling Controller,1.3816571382928506,0.7528062452999662,175.26,185.42,Orthodox
HERBERT BURNS,2024,Featherweight,6,55.5,35.5,8.5,61.666666666666664,17.833333333333332,20.0,0.29369624369379405,0.16666666666666666,0.6666666666666666,57.833333333333336,45.833333333333336,0.3333333333333333,Wrestling Controller,1.3816571382928506,0.7528062452999662,175.26,185.42,Orthodox
HERMES FRANCA,2003,Lightweight,2,83.0,10.5,5.5,48.5,35.5,15.0,0.11671912255603244,1.0,5.0,59.0,54.5,1.0,Wrestling Controller,1.2091074615310875,-0.30875972010891056,167.64,180.34,Orthodox
HERMES FRANCA,2004,Lightweight,4,81.75,8.5,9.0,46.5,28.5,24.0,0.20974845016690513,0.75,3.25,56.0,43.5,0.5,Wrestling Controller,1.2091074615310875,-0.30875972010891056,167.64,180.34,Orthodox
HERMES FRANCA,2006,Lightweight,6,76.16666666666667,11.5,11.333333333333334,55.166666666666664,26.0,17.833333333333332,0.17472444197059614,0.5,2.8333333333333335,51.166666666666664,43.5,0.6666666666666666,Wrestling Controller,1.2091074615310875,-0.30875972010891056,167.64,180.34,Orthodox
HERMES FRANCA,2007,Lightweight,8,79.0,9.625,10.5,55.625,24.0,19.375,0.18809719888126203,0.5,2.75,43.375,39.75,0.625,Wrestling Controller,1.2091074615310875,-0.30875972010891056,167.64,180.34,Orthodox
HERMES FRANCA,2008,Lightweight,10,74.4,8.9,15.8,62.2,21.4,15.5,0.15069998132723184,0.4,2.3,34.7,41.4,0.6,Wrestling Controller,1.2091074615310875,-0.30875972010891056,167.64,180.34,Orthodox
HERMES FRANCA,2009,Lightweight,11,71.72727272727273,8.909090909090908,18.454545454545453,64.72727272727273,20.272727272727273,14.090909090909092,0.13699998302475622,0.36363636363636365,2.090909090909091,31.545454545454547,39.0,0.5454545454545454,Wrestling Controller,1.2091074615310875,-0.30875972010891056,167.64,180.34,Orthodox
HERNANI PERPETUO,2014,Welterweight,2,52.0,20.5,26.0,93.0,4.0,2.0,0.025,0.0,0.5,0.0,27.0,0.0,Leg Kick Specialist,-1.979721044495021,-0.36406542959544946,182.88,187.96,Orthodox
HOLLY HOLM,2015,Women's Bantamweight,3,51.666666666666664,33.333333333333336,14.0,80.66666666666667,15.666666666666666,2.3333333333333335,0.033557206231300936,0.3333333333333333,0.0,66.66666666666667,42.333333333333336,1.0,Wrestling Controller,-0.7279228934827187,0.25616596566584626,172.72,175.26,Southpaw
HOLLY HOLM,2016,Women's Bantamweight,5,50.2,29.4,19.4,86.0,11.4,1.4,0.041368366291972054,0.2,0.0,40.0,38.6,0.6,Wrestling Controller,-0.7279228934827187,0.25616596566584626,172.72,175.26,Southpaw
HOLLY HOLM,2017,Women's Featherweight,8,48.625,28.0,22.5,87.25,10.375,1.375,0.08456225434354382,0.25,0.0,25.0,37.625,0.5,Wrestling Controller,-0.7279228934827187,0.25616596566584626,172.72,175.26,Southpaw
HOLLY HOLM,2018,Women's Featherweight,9,49.55555555555556,27.666666666666668,21.88888888888889,82.0,11.11111111111111,5.888888888888889,0.15467262114487845,0.2222222222222222,0.1111111111111111,27.77777777777778,40.77777777777778,0.5555555555555556,Wrestling Controller,-0.7279228934827187,0.25616596566584626,172.72,175.26,Southpaw
HOLLY HOLM,2019,Women's Bantamweight,10,47.3,24.9,26.9,83.8,10.0,5.3,0.1392053590303906,0.2,0.1,25.0,44.5,0.5,Wrestling Controller,-0.7279228934827187,0.25616596566584626,172.72,175.26,Southpaw
HOLLY HOLM,2020,Women's Bantamweight,12,47.083333333333336,26.25,25.833333333333332,82.83333333333333,11.083333333333334,5.083333333333333,0.17393039178458478,0.16666666666666666,0.08333333333333333,23.75,45.333333333333336,0.5833333333333334,Wrestling Controller,-0.7279228934827187,0.25616596566584626,172.72,175.26,Southpaw
HOLLY HOLM,2022,Women's Bantamweight,13,45.53846153846154,26.923076923076923,26.692307692307693,82.53846153846153,11.76923076923077,4.6923076923076925,0.19147420780115518,0.15384615384615385,0.07692307692307693,21.923076923076923,46.53846153846154,0.5384615384615384,Wrestling Controller,-0.7279228934827187,0.25616596566584626,172.72,175.26,Southpaw
HOLLY HOLM,2023,Women's Bantamweight,15,47.86666666666667,27.466666666666665,23.8,79.53333333333333,12.466666666666667,6.933333333333334,0.24606309493106474,0.13333333333333333,0.06666666666666667,23.4,48.266666666666666,0.5666666666666667,Wrestling Controller,-0.7279228934827187,0.25616596566584626,172.72,175.26,Southpaw
HOLLY HOLM,2024,Women's Bantamweight,16,48.0,28.875,22.3125,77.6875,11.6875,9.625,0.232987591301313,0.125,0.0625,21.9375,46.25,0.53125,Wrestling Controller,-0.7279228934827187,0.25616596566584626,172.72,175.26,Southpaw
HOMER MOORE,2001,Light Heavyweight,1,100.0,0.0,0.0,50.0,0.0,50.0,0.7690140845070422,0.0,0.0,66.0,50.0,0.0,Ground & Pound Grappler,4.632948506972285,-2.1037334581383296,177.8,193.04,Orthodox
HORACIO GUTIERREZ,2015,Lightweight,1,60.0,0.0,40.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,Leg Kick Specialist,-2.7600306798047223,0.15778701414244814,177.8,180.34,Orthodox
HORACIO GUTIERREZ,2016,Featherweight,2,40.0,0.0,60.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,26.5,0.0,Leg Kick Specialist,-2.7600306798047223,0.15778701414244814,177.8,180.34,Orthodox
HOUSTON ALEXANDER,2007,Light Heavyweight,3,58.666666666666664,22.0,18.333333333333332,3.3333333333333335,66.0,29.666666666666668,0.25397563196943446,1.0,0.0,33.333333333333336,53.333333333333336,0.6666666666666666,Clinch Boxer,0.4004896694332487,1.1932613838105564,182.88,182.88,Orthodox
HOUSTON ALEXANDER,2008,Light Heavyweight,5,46.8,18.2,14.2,7.0,46.2,26.0,0.17422838259462994,0.6,0.0,20.0,43.4,0.4,Clinch Boxer,0.4004896694332487,1.1932613838105564,182.88,182.88,Orthodox
HOUSTON ALEXANDER,2009,Catchweight,6,43.166666666666664,15.166666666666666,24.166666666666668,21.333333333333332,38.833333333333336,22.333333333333332,0.14815328179182125,0.5,0.0,16.666666666666668,45.166666666666664,0.3333333333333333,Clinch Boxer,0.4004896694332487,1.1932613838105564,182.88,182.88,Orthodox
HOUSTON DORR,1997,Heavyweight,1,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,Leg Kick Specialist,-4.681499976862056,0.5024837413119255,185.42,195.58,Orthodox
HU YAOZONG,2017,Heavyweight,1,75.0,0.0,25.0,62.0,12.0,25.0,0.03090507726269316,0.0,1.0,0.0,44.0,0.0,Distance Sniper,-1.0582934683666063,-0.183397498842579,190.5,182.88,Orthodox
